Time,a_x,s_x,s_x_int,omega,T_corrected,T_request
14.83,0.53122,0.15237,-4.1156,45.951,0,56.661
14.831,0.52939,0.152,-4.1161,45.951,0,56.66
14.832,0.52763,0.15166,-4.1166,45.952,0,56.66
14.833,0.52593,0.15133,-4.1171,45.953,0,56.659
14.834,0.52432,0.15103,-4.1176,45.954,0,56.658
14.835,0.52277,0.15074,-4.1181,45.954,0,56.657
14.836,0.52131,0.15047,-4.1185,45.955,0,56.656
14.837,0.51992,0.15021,-4.119,45.956,0,56.655
14.838,0.51861,0.14998,-4.1195,45.957,0,56.654
14.839,0.51738,0.14976,-4.12,45.958,0,56.653
14.84,0.51622,0.14955,-4.1205,45.959,0,56.652
14.841,0.51514,0.14936,-4.121,45.961,0,56.651
14.842,0.51412,0.14918,-4.1215,45.962,0,56.65
14.843,0.51317,0.14902,-4.122,45.963,0,56.648
14.844,0.51229,0.14887,-4.1225,45.964,0,56.647
14.845,0.51147,0.14873,-4.123,45.966,0,56.646
14.846,0.5107,0.1486,-4.1235,45.967,0,56.644
14.847,0.51,0.14848,-4.124,45.968,0,56.643
14.848,0.50934,0.14837,-4.1245,45.97,0,56.641
14.849,0.50874,0.14827,-4.125,45.971,0,56.64
14.85,0.50818,0.14818,-4.1255,45.973,0,56.638
14.851,0.50767,0.14809,-4.126,45.974,0,56.637
14.852,0.5072,0.14801,-4.1265,45.976,0,56.635
14.853,0.50676,0.14794,-4.127,45.977,0,56.633
14.854,0.50636,0.14788,-4.1275,45.979,0,56.632
14.855,0.506,0.14782,-4.1279,45.981,0,56.63
14.856,0.50566,0.14776,-4.1284,45.982,0,56.629
14.857,0.50536,0.14771,-4.1289,45.984,0,56.627
14.858,0.50508,0.14767,-4.1294,45.986,0,56.625
14.859,0.50482,0.14763,-4.1299,45.987,0,56.623
14.86,0.50458,0.14759,-4.1304,45.989,0,56.622
14.861,0.50437,0.14756,-4.1309,45.991,0,56.62
14.862,0.50417,0.14753,-4.1314,45.992,0,56.618
14.863,0.50399,0.1475,-4.1319,45.994,0,56.616
14.864,0.50383,0.14747,-4.1324,45.996,0,56.615
14.865,0.50368,0.14745,-4.1329,45.997,0,56.613
14.866,0.50354,0.14743,-4.1334,45.999,0,56.611
14.867,0.50342,0.14741,-4.1339,46.001,0,56.609
14.868,0.5033,0.14739,-4.1344,46.003,0,56.608
14.869,0.5032,0.14738,-4.1349,46.004,0,56.606
14.87,0.5031,0.14736,-4.1354,46.006,0,56.604
14.871,0.50301,0.14735,-4.1359,46.008,0,56.602
14.872,0.50293,0.14734,-4.1364,46.01,0,56.6
14.873,0.50285,0.14733,-4.1369,46.011,0,56.599
14.874,0.50278,0.14732,-4.1374,46.013,0,56.597
14.875,0.50271,0.14731,-4.1379,46.015,0,56.595
14.876,0.50265,0.1473,-4.1384,46.017,0,56.593
14.877,0.5026,0.1473,-4.1389,46.018,0,56.591
14.878,0.50254,0.14729,-4.1394,46.02,0,56.589
14.879,0.50249,0.14728,-4.1399,46.022,0,56.588
14.88,0.50244,0.14728,-4.1404,46.024,0,56.586
14.881,0.5024,0.14727,-4.1409,46.025,0,56.584
14.882,0.50236,0.14727,-4.1414,46.027,0,56.582
14.883,0.50231,0.14727,-4.1419,46.029,0,56.58
14.884,0.50228,0.14726,-4.1424,46.031,0,56.578
14.885,0.50224,0.14726,-4.1428,46.033,0,56.577
14.886,0.5022,0.14726,-4.1433,46.034,0,56.575
14.887,0.50217,0.14725,-4.1438,46.036,0,56.573
14.888,0.50213,0.14725,-4.1443,46.038,0,56.571
14.889,0.5021,0.14725,-4.1448,46.04,0,56.569
14.89,0.50207,0.14725,-4.1453,46.041,0,56.567
14.891,0.50203,0.14725,-4.1458,46.043,0,56.565
14.892,0.502,0.14725,-4.1463,46.045,0,56.564
14.893,0.50197,0.14724,-4.1468,46.047,0,56.562
14.894,0.50194,0.14724,-4.1473,46.049,0,56.56
14.895,0.50191,0.14724,-4.1478,46.05,0,56.558
14.896,0.50188,0.14724,-4.1483,46.052,0,56.556
14.897,0.50185,0.14724,-4.1488,46.054,0,56.554
14.898,0.50182,0.14724,-4.1493,46.056,0,56.553
14.899,0.50179,0.14724,-4.1498,46.058,0,56.551
14.9,0.50176,0.14724,-4.1503,46.059,0,56.193
14.901,0.50173,0.14724,-4.1508,46.061,0,55.835
14.902,0.50169,0.14722,-4.1513,46.063,0,55.477
14.903,0.50163,0.14718,-4.1518,46.065,0,55.245
14.904,0.50153,0.14712,-4.1523,46.066,0,55.243
14.905,0.50138,0.14705,-4.1528,46.068,0,55.242
14.906,0.50117,0.14696,-4.1533,46.069,0,55.24
14.907,0.50092,0.14685,-4.1538,46.071,0,55.239
14.908,0.5006,0.14674,-4.1543,46.072,0,55.237
14.909,0.50024,0.14662,-4.1548,46.073,0,55.236
14.91,0.49983,0.14649,-4.1553,46.075,0,55.235
14.911,0.49937,0.14636,-4.1558,46.076,0,55.233
14.912,0.49889,0.14622,-4.1563,46.077,0,55.232
14.913,0.49837,0.14609,-4.1568,46.079,0,55.231
14.914,0.49783,0.14595,-4.1573,46.08,0,55.229
14.915,0.49727,0.14581,-4.1578,46.081,0,55.228
14.916,0.4967,0.14568,-4.1583,46.082,0,55.227
14.917,0.49612,0.14555,-4.1588,46.084,0,55.226
14.918,0.49554,0.14542,-4.1593,46.085,0,55.224
14.919,0.49496,0.1453,-4.1598,46.086,0,55.223
14.92,0.49439,0.14518,-4.1603,46.088,0,55.222
14.921,0.49383,0.14507,-4.1608,46.089,0,55.22
14.922,0.49328,0.14496,-4.1613,46.09,0,55.219
14.923,0.49274,0.14486,-4.1618,46.092,0,55.217
14.924,0.49222,0.14476,-4.1623,46.093,0,55.216
14.925,0.49172,0.14467,-4.1628,46.095,0,55.214
14.926,0.49124,0.14458,-4.1633,46.096,0,55.213
14.927,0.49078,0.14449,-4.1638,46.098,0,55.212
14.928,0.49034,0.14442,-4.1643,46.099,0,55.21
14.929,0.48992,0.14434,-4.1648,46.101,0,55.209
14.93,0.48952,0.14427,-4.1653,46.102,0,55.207
14.931,0.48915,0.14421,-4.1658,46.104,0,55.206
14.932,0.48879,0.14415,-4.1663,46.105,0,55.204
14.933,0.48846,0.1441,-4.1668,46.107,0,55.202
14.934,0.48814,0.14404,-4.1673,46.108,0,55.201
14.935,0.48784,0.144,-4.1678,46.11,0,55.199
14.936,0.48756,0.14395,-4.1683,46.111,0,55.198
14.937,0.4873,0.14391,-4.1688,46.113,0,55.196
14.938,0.48706,0.14387,-4.1693,46.115,0,55.194
14.939,0.48683,0.14384,-4.1698,46.116,0,55.193
14.94,0.48662,0.14381,-4.1703,46.118,0,55.191
14.941,0.48642,0.14378,-4.1708,46.119,0,55.19
14.942,0.48624,0.14375,-4.1713,46.121,0,55.188
14.943,0.48606,0.14373,-4.1718,46.123,0,55.186
14.944,0.4859,0.1437,-4.1723,46.124,0,55.185
14.945,0.48576,0.14368,-4.1728,46.126,0,55.183
14.946,0.48562,0.14366,-4.1733,46.128,0,55.181
14.947,0.48549,0.14365,-4.1738,46.129,0,55.179
14.948,0.48537,0.14363,-4.1743,46.131,0,55.178
14.949,0.48526,0.14362,-4.1748,46.133,0,55.176
14.95,0.48515,0.1436,-4.1753,46.134,0,55.174
14.951,0.48506,0.14359,-4.1758,46.136,0,55.173
14.952,0.48497,0.14358,-4.1763,46.138,0,55.171
14.953,0.48488,0.14357,-4.1768,46.139,0,55.169
14.954,0.4848,0.14356,-4.1773,46.141,0,55.168
14.955,0.48473,0.14355,-4.1778,46.143,0,55.166
14.956,0.48466,0.14355,-4.1783,46.145,0,55.164
14.957,0.4846,0.14354,-4.1788,46.146,0,55.162
14.958,0.48454,0.14353,-4.1793,46.148,0,55.161
14.959,0.48448,0.14353,-4.1798,46.15,0,55.159
14.96,0.48442,0.14352,-4.1803,46.151,0,55.157
14.961,0.48437,0.14352,-4.1808,46.153,0,55.155
14.962,0.48432,0.14351,-4.1814,46.155,0,55.154
14.963,0.48428,0.14351,-4.1819,46.157,0,55.152
14.964,0.48423,0.14351,-4.1824,46.158,0,55.15
14.965,0.48419,0.1435,-4.1829,46.16,0,55.149
14.966,0.48415,0.1435,-4.1834,46.162,0,55.147
14.967,0.48411,0.1435,-4.1839,46.163,0,55.145
14.968,0.48407,0.1435,-4.1844,46.165,0,55.143
14.969,0.48403,0.1435,-4.1849,46.167,0,55.142
14.97,0.484,0.14349,-4.1854,46.169,0,55.14
14.971,0.48396,0.14349,-4.1859,46.17,0,55.138
14.972,0.48393,0.14349,-4.1864,46.172,0,55.136
14.973,0.48389,0.14349,-4.1869,46.174,0,55.135
14.974,0.48386,0.14349,-4.1874,46.176,0,55.133
14.975,0.48383,0.14349,-4.1879,46.177,0,55.131
14.976,0.4838,0.14349,-4.1884,46.179,0,55.129
14.977,0.48377,0.14349,-4.1889,46.181,0,55.128
14.978,0.48374,0.14349,-4.1894,46.182,0,55.126
14.979,0.48371,0.14349,-4.1899,46.184,0,55.124
14.98,0.48368,0.14349,-4.1904,46.186,0,55.122
14.981,0.48365,0.14349,-4.1909,46.188,0,55.121
14.982,0.48362,0.14349,-4.1914,46.189,0,55.119
14.983,0.48359,0.14349,-4.1919,46.191,0,55.117
14.984,0.48356,0.14348,-4.1924,46.193,0,55.115
14.985,0.48353,0.14348,-4.1929,46.194,0,55.114
14.986,0.4835,0.14348,-4.1934,46.196,0,55.112
14.987,0.48348,0.14348,-4.1939,46.198,0,55.11
14.988,0.48345,0.14348,-4.1944,46.2,0,55.108
14.989,0.48342,0.14348,-4.1949,46.201,0,55.107
14.99,0.48339,0.14348,-4.1954,46.203,0,55.105
14.991,0.48336,0.14349,-4.1959,46.205,0,55.103
14.992,0.48333,0.14349,-4.1964,46.207,0,55.101
14.993,0.48331,0.14349,-4.1969,46.208,0,55.1
14.994,0.48328,0.14349,-4.1974,46.21,0,55.098
14.995,0.48325,0.14349,-4.198,46.212,0,55.096
14.996,0.48322,0.14349,-4.1985,46.213,0,55.095
14.997,0.48319,0.14349,-4.199,46.215,0,55.093
14.998,0.48317,0.14349,-4.1995,46.217,0,55.091
14.999,0.48314,0.14349,-4.2,46.219,0,55.089
15,0.48311,0.14349,-4.2005,46.22,0,55.443
15.001,0.48308,0.14349,-4.201,46.222,0,55.796
15.002,0.48307,0.14351,-4.2015,46.224,0,56.064
15.003,0.48307,0.14354,-4.202,46.226,0,56.062
15.004,0.48311,0.14359,-4.2025,46.228,0,56.06
15.005,0.48319,0.14366,-4.203,46.23,0,56.058
15.006,0.48331,0.14373,-4.2035,46.232,0,56.056
15.007,0.48348,0.14381,-4.204,46.234,0,56.054
15.008,0.48368,0.1439,-4.2045,46.236,0,56.052
15.009,0.48392,0.144,-4.205,46.238,0,56.05
15.01,0.4842,0.14409,-4.2055,46.24,0,56.048
15.011,0.4845,0.1442,-4.206,46.242,0,56.046
15.012,0.48483,0.1443,-4.2065,46.244,0,56.044
15.013,0.48518,0.1444,-4.207,46.246,0,56.042
15.014,0.48555,0.14451,-4.2075,46.248,0,56.039
15.015,0.48592,0.14461,-4.208,46.25,0,56.037
15.016,0.48631,0.14471,-4.2085,46.252,0,56.035
15.017,0.48669,0.14481,-4.209,46.255,0,56.033
15.018,0.48708,0.1449,-4.2095,46.257,0,56.031
15.019,0.48747,0.14499,-4.21,46.259,0,56.029
15.02,0.48784,0.14508,-4.2105,46.261,0,56.027
15.021,0.48821,0.14517,-4.211,46.263,0,56.024
15.022,0.48857,0.14525,-4.2115,46.265,0,56.022
15.023,0.48892,0.14532,-4.212,46.267,0,56.02
15.024,0.48926,0.1454,-4.2125,46.269,0,56.018
15.025,0.48958,0.14547,-4.213,46.271,0,56.016
15.026,0.48988,0.14553,-4.2135,46.273,0,56.014
15.027,0.49017,0.14559,-4.2141,46.275,0,56.012
15.028,0.49045,0.14565,-4.2146,46.277,0,56.01
15.029,0.49071,0.14571,-4.2151,46.279,0,56.008
15.03,0.49095,0.14576,-4.2156,46.281,0,56.006
15.031,0.49118,0.14581,-4.2161,46.283,0,56.004
15.032,0.49139,0.14585,-4.2166,46.284,0,56.002
15.033,0.49159,0.14589,-4.2171,46.286,0,56
15.034,0.49177,0.14593,-4.2176,46.288,0,55.998
15.035,0.49194,0.14597,-4.2181,46.29,0,55.996
15.036,0.49209,0.146,-4.2186,46.292,0,55.994
15.037,0.49223,0.14603,-4.2191,46.294,0,55.992
15.038,0.49236,0.14606,-4.2196,46.296,0,55.991
15.039,0.49248,0.14608,-4.2201,46.298,0,55.989
15.04,0.49258,0.14611,-4.2206,46.299,0,55.987
15.041,0.49268,0.14613,-4.2211,46.301,0,55.985
15.042,0.49276,0.14615,-4.2216,46.303,0,55.983
15.043,0.49284,0.14617,-4.2221,46.305,0,55.981
15.044,0.4929,0.14619,-4.2226,46.307,0,55.979
15.045,0.49296,0.1462,-4.2231,46.309,0,55.977
15.046,0.49301,0.14622,-4.2236,46.31,0,55.976
15.047,0.49306,0.14623,-4.2241,46.312,0,55.974
15.048,0.4931,0.14624,-4.2246,46.314,0,55.972
15.049,0.49313,0.14626,-4.2251,46.316,0,55.97
15.05,0.49315,0.14627,-4.2256,46.318,0,55.968
15.051,0.49317,0.14628,-4.2261,46.319,0,55.966
15.052,0.49319,0.14628,-4.2266,46.321,0,55.964
15.053,0.4932,0.14629,-4.2271,46.323,0,55.963
15.054,0.49321,0.1463,-4.2276,46.325,0,55.961
15.055,0.49321,0.14631,-4.2281,46.327,0,55.959
15.056,0.49321,0.14631,-4.2286,46.328,0,55.957
15.057,0.49321,0.14632,-4.2291,46.33,0,55.955
15.058,0.49321,0.14632,-4.2296,46.332,0,55.953
15.059,0.4932,0.14633,-4.2301,46.334,0,55.952
15.06,0.49319,0.14633,-4.2306,46.335,0,55.95
15.061,0.49318,0.14634,-4.2311,46.337,0,55.948
15.062,0.49316,0.14634,-4.2316,46.339,0,55.946
15.063,0.49315,0.14634,-4.2321,46.341,0,55.944
15.064,0.49313,0.14635,-4.2326,46.343,0,55.942
15.065,0.49311,0.14635,-4.2331,46.344,0,55.941
15.066,0.49309,0.14635,-4.2336,46.346,0,55.939
15.067,0.49307,0.14635,-4.2341,46.348,0,55.937
15.068,0.49305,0.14636,-4.2346,46.35,0,55.935
15.069,0.49303,0.14636,-4.2351,46.351,0,55.933
15.07,0.493,0.14636,-4.2356,46.353,0,55.932
15.071,0.49298,0.14636,-4.2361,46.355,0,55.93
15.072,0.49295,0.14636,-4.2367,46.357,0,55.928
15.073,0.49293,0.14637,-4.2372,46.358,0,55.926
15.074,0.4929,0.14637,-4.2377,46.36,0,55.924
15.075,0.49287,0.14637,-4.2382,46.362,0,55.922
15.076,0.49285,0.14637,-4.2387,46.364,0,55.921
15.077,0.49282,0.14637,-4.2392,46.366,0,55.919
15.078,0.49279,0.14637,-4.2397,46.367,0,55.917
15.079,0.49277,0.14637,-4.2402,46.369,0,55.915
15.08,0.49274,0.14637,-4.2407,46.371,0,55.913
15.081,0.49271,0.14637,-4.2412,46.373,0,55.912
15.082,0.49268,0.14638,-4.2417,46.374,0,55.91
15.083,0.49265,0.14638,-4.2422,46.376,0,55.908
15.084,0.49262,0.14638,-4.2427,46.378,0,55.906
15.085,0.49259,0.14638,-4.2432,46.38,0,55.904
15.086,0.49257,0.14638,-4.2437,46.381,0,55.903
15.087,0.49254,0.14638,-4.2442,46.383,0,55.901
15.088,0.49251,0.14638,-4.2447,46.385,0,55.899
15.089,0.49248,0.14638,-4.2452,46.387,0,55.897
15.09,0.49245,0.14638,-4.2457,46.388,0,55.895
15.091,0.49242,0.14638,-4.2462,46.39,0,55.894
15.092,0.49239,0.14638,-4.2467,46.392,0,55.892
15.093,0.49236,0.14638,-4.2472,46.394,0,55.89
15.094,0.49233,0.14638,-4.2477,46.395,0,55.888
15.095,0.4923,0.14638,-4.2482,46.397,0,55.886
15.096,0.49227,0.14638,-4.2487,46.399,0,55.884
15.097,0.49224,0.14638,-4.2492,46.401,0,55.883
15.098,0.49221,0.14638,-4.2497,46.403,0,55.881
15.099,0.49218,0.14639,-4.2502,46.404,0,55.879
15.1,0.49216,0.14639,-4.2507,46.406,0,55.523
15.101,0.49212,0.14638,-4.2512,46.408,0,55.168
15.102,0.49208,0.14636,-4.2517,46.409,0,54.812
15.103,0.49202,0.14633,-4.2522,46.411,0,54.456
15.104,0.49192,0.14627,-4.2527,46.413,0,54.107
15.105,0.49176,0.14618,-4.2533,46.414,0,54.106
15.106,0.49154,0.14608,-4.2538,46.415,0,54.104
15.107,0.49124,0.14595,-4.2543,46.417,0,54.103
15.108,0.49087,0.1458,-4.2548,46.418,0,54.102
15.109,0.49043,0.14565,-4.2553,46.419,0,54.101
15.11,0.48993,0.14548,-4.2558,46.42,0,54.1
15.111,0.48936,0.1453,-4.2563,46.421,0,54.098
15.112,0.48874,0.14512,-4.2568,46.423,0,54.097
15.113,0.48808,0.14494,-4.2573,46.424,0,54.096
15.114,0.48738,0.14476,-4.2578,46.425,0,54.095
15.115,0.48665,0.14457,-4.2583,46.426,0,54.094
15.116,0.4859,0.14439,-4.2588,46.427,0,54.093
15.117,0.48513,0.14421,-4.2593,46.428,0,54.092
15.118,0.48436,0.14404,-4.2598,46.429,0,54.091
15.119,0.48359,0.14387,-4.2603,46.43,0,54.09
15.12,0.48282,0.1437,-4.2608,46.431,0,54.089
15.121,0.48207,0.14354,-4.2613,46.433,0,54.087
15.122,0.48132,0.14339,-4.2618,46.434,0,54.086
15.123,0.4806,0.14325,-4.2623,46.435,0,54.085
15.124,0.47989,0.14311,-4.2629,46.436,0,54.084
15.125,0.47921,0.14298,-4.2634,46.437,0,54.083
15.126,0.47855,0.14285,-4.2639,46.439,0,54.081
15.127,0.47792,0.14273,-4.2644,46.44,0,54.08
15.128,0.47732,0.14262,-4.2649,46.441,0,54.079
15.129,0.47674,0.14252,-4.2654,46.443,0,54.077
15.13,0.47619,0.14242,-4.2659,46.444,0,54.076
15.131,0.47568,0.14233,-4.2664,46.445,0,54.075
15.132,0.47519,0.14224,-4.2669,46.447,0,54.073
15.133,0.47472,0.14217,-4.2674,46.448,0,54.072
15.134,0.47429,0.14209,-4.2679,46.45,0,54.071
15.135,0.47388,0.14202,-4.2684,46.451,0,54.069
15.136,0.47349,0.14196,-4.2689,46.452,0,54.068
15.137,0.47313,0.1419,-4.2695,46.454,0,54.066
15.138,0.4728,0.14184,-4.27,46.455,0,54.065
15.139,0.47248,0.14179,-4.2705,46.457,0,54.063
15.14,0.47219,0.14175,-4.271,46.458,0,54.062
15.141,0.47192,0.1417,-4.2715,46.46,0,54.06
15.142,0.47167,0.14166,-4.272,46.462,0,54.059
15.143,0.47143,0.14163,-4.2725,46.463,0,54.057
15.144,0.47122,0.14159,-4.273,46.465,0,54.056
15.145,0.47101,0.14156,-4.2735,46.466,0,54.054
15.146,0.47083,0.14154,-4.274,46.468,0,54.052
15.147,0.47065,0.14151,-4.2745,46.469,0,54.051
15.148,0.47049,0.14149,-4.275,46.471,0,54.049
15.149,0.47034,0.14147,-4.2756,46.473,0,54.048
15.15,0.47021,0.14145,-4.2761,46.474,0,54.046
15.151,0.47008,0.14143,-4.2766,46.476,0,54.044
15.152,0.46996,0.14141,-4.2771,46.477,0,54.043
15.153,0.46985,0.1414,-4.2776,46.479,0,54.041
15.154,0.46975,0.14138,-4.2781,46.481,0,54.04
15.155,0.46965,0.14137,-4.2786,46.482,0,54.038
15.156,0.46957,0.14136,-4.2791,46.484,0,54.036
15.157,0.46948,0.14135,-4.2796,46.486,0,54.035
15.158,0.46941,0.14134,-4.2801,46.487,0,54.033
15.159,0.46934,0.14133,-4.2807,46.489,0,54.031
15.16,0.46927,0.14132,-4.2812,46.491,0,54.03
15.161,0.46921,0.14132,-4.2817,46.492,0,54.028
15.162,0.46915,0.14131,-4.2822,46.494,0,54.026
15.163,0.46909,0.14131,-4.2827,46.495,0,54.025
15.164,0.46904,0.1413,-4.2832,46.497,0,54.023
15.165,0.46899,0.1413,-4.2837,46.499,0,54.022
15.166,0.46895,0.14129,-4.2842,46.5,0,54.02
15.167,0.4689,0.14129,-4.2847,46.502,0,54.018
15.168,0.46886,0.14128,-4.2852,46.504,0,54.017
15.169,0.46882,0.14128,-4.2857,46.505,0,54.015
15.17,0.46878,0.14128,-4.2863,46.507,0,54.013
15.171,0.46874,0.14128,-4.2868,46.509,0,54.012
15.172,0.46871,0.14127,-4.2873,46.51,0,54.01
15.173,0.46867,0.14127,-4.2878,46.512,0,54.008
15.174,0.46864,0.14127,-4.2883,46.514,0,54.007
15.175,0.4686,0.14127,-4.2888,46.515,0,54.005
15.176,0.46857,0.14127,-4.2893,46.517,0,54.003
15.177,0.46854,0.14127,-4.2898,46.519,0,54.002
15.178,0.46851,0.14127,-4.2903,46.52,0,54
15.179,0.46848,0.14126,-4.2908,46.522,0,53.998
15.18,0.46845,0.14126,-4.2914,46.524,0,53.997
15.181,0.46842,0.14126,-4.2919,46.525,0,53.995
15.182,0.46839,0.14126,-4.2924,46.527,0,53.993
15.183,0.46836,0.14126,-4.2929,46.529,0,53.992
15.184,0.46833,0.14126,-4.2934,46.53,0,53.99
15.185,0.46831,0.14126,-4.2939,46.532,0,53.988
15.186,0.46828,0.14126,-4.2944,46.534,0,53.987
15.187,0.46825,0.14126,-4.2949,46.535,0,53.985
15.188,0.46822,0.14126,-4.2954,46.537,0,53.983
15.189,0.4682,0.14126,-4.2959,46.539,0,53.982
15.19,0.46817,0.14126,-4.2965,46.541,0,53.98
15.191,0.46814,0.14126,-4.297,46.542,0,53.978
15.192,0.46812,0.14126,-4.2975,46.544,0,53.977
15.193,0.46809,0.14126,-4.298,46.546,0,53.975
15.194,0.46806,0.14126,-4.2985,46.547,0,53.973
15.195,0.46803,0.14126,-4.299,46.549,0,53.972
15.196,0.46801,0.14126,-4.2995,46.551,0,53.97
15.197,0.46798,0.14126,-4.3,46.552,0,53.968
15.198,0.46795,0.14126,-4.3005,46.554,0,53.967
15.199,0.46793,0.14126,-4.3011,46.556,0,53.965
15.2,0.4679,0.14126,-4.3016,46.557,0,53.61
15.201,0.46787,0.14126,-4.3021,46.559,0,53.256
15.202,0.46783,0.14124,-4.3026,46.56,0,52.901
15.203,0.46777,0.1412,-4.3031,46.562,0,52.601
15.204,0.46767,0.14114,-4.3036,46.563,0,52.599
15.205,0.46752,0.14107,-4.3041,46.565,0,52.598
15.206,0.46732,0.14097,-4.3046,46.566,0,52.597
15.207,0.46705,0.14087,-4.3051,46.568,0,52.595
15.208,0.46673,0.14075,-4.3056,46.569,0,52.594
15.209,0.46636,0.14062,-4.3062,46.57,0,52.593
15.21,0.46594,0.14049,-4.3067,46.571,0,52.592
15.211,0.46547,0.14035,-4.3072,46.572,0,52.591
15.212,0.46497,0.14021,-4.3077,46.573,0,52.589
15.213,0.46443,0.14007,-4.3082,46.575,0,52.588
15.214,0.46387,0.13993,-4.3087,46.576,0,52.587
15.215,0.46329,0.13979,-4.3092,46.577,0,52.586
15.216,0.4627,0.13965,-4.3097,46.578,0,52.585
15.217,0.4621,0.13951,-4.3103,46.579,0,52.584
15.218,0.4615,0.13938,-4.3108,46.58,0,52.583
15.219,0.4609,0.13925,-4.3113,46.582,0,52.582
15.22,0.4603,0.13913,-4.3118,46.583,0,52.58
15.221,0.45972,0.13901,-4.3123,46.584,0,52.579
15.222,0.45915,0.13889,-4.3128,46.585,0,52.578
15.223,0.45859,0.13878,-4.3133,46.587,0,52.577
15.224,0.45805,0.13868,-4.3138,46.588,0,52.576
15.225,0.45753,0.13858,-4.3144,46.589,0,52.574
15.226,0.45703,0.13849,-4.3149,46.59,0,52.573
15.227,0.45656,0.1384,-4.3154,46.592,0,52.572
15.228,0.4561,0.13832,-4.3159,46.593,0,52.571
15.229,0.45566,0.13824,-4.3164,46.594,0,52.569
15.23,0.45525,0.13817,-4.3169,46.596,0,52.568
15.231,0.45486,0.1381,-4.3174,46.597,0,52.567
15.232,0.45449,0.13804,-4.318,46.599,0,52.565
15.233,0.45414,0.13798,-4.3185,46.6,0,52.564
15.234,0.45381,0.13793,-4.319,46.601,0,52.562
15.235,0.4535,0.13788,-4.3195,46.603,0,52.561
15.236,0.45321,0.13783,-4.32,46.604,0,52.56
15.237,0.45294,0.13779,-4.3205,46.606,0,52.558
15.238,0.45269,0.13775,-4.321,46.607,0,52.557
15.239,0.45246,0.13771,-4.3216,46.609,0,52.555
15.24,0.45224,0.13767,-4.3221,46.61,0,52.554
15.241,0.45203,0.13764,-4.3226,46.612,0,52.552
15.242,0.45184,0.13761,-4.3231,46.613,0,52.551
15.243,0.45166,0.13759,-4.3236,46.615,0,52.549
15.244,0.4515,0.13756,-4.3241,46.616,0,52.548
15.245,0.45134,0.13754,-4.3246,46.618,0,52.547
15.246,0.4512,0.13752,-4.3252,46.619,0,52.545
15.247,0.45107,0.1375,-4.3257,46.621,0,52.544
15.248,0.45095,0.13748,-4.3262,46.622,0,52.542
15.249,0.45083,0.13747,-4.3267,46.624,0,52.541
15.25,0.45073,0.13745,-4.3272,46.626,0,52.539
15.251,0.45063,0.13744,-4.3277,46.627,0,52.538
15.252,0.45054,0.13743,-4.3283,46.629,0,52.536
15.253,0.45045,0.13742,-4.3288,46.63,0,52.534
15.254,0.45037,0.13741,-4.3293,46.632,0,52.533
15.255,0.4503,0.1374,-4.3298,46.633,0,52.531
15.256,0.45023,0.13739,-4.3303,46.635,0,52.53
15.257,0.45016,0.13738,-4.3308,46.637,0,52.528
15.258,0.4501,0.13738,-4.3313,46.638,0,52.527
15.259,0.45004,0.13737,-4.3319,46.64,0,52.525
15.26,0.44999,0.13737,-4.3324,46.641,0,52.524
15.261,0.44994,0.13736,-4.3329,46.643,0,52.522
15.262,0.44989,0.13736,-4.3334,46.644,0,52.521
15.263,0.44985,0.13735,-4.3339,46.646,0,52.519
15.264,0.4498,0.13735,-4.3344,46.648,0,52.518
15.265,0.44976,0.13735,-4.335,46.649,0,52.516
15.266,0.44972,0.13734,-4.3355,46.651,0,52.514
15.267,0.44968,0.13734,-4.336,46.652,0,52.513
15.268,0.44965,0.13734,-4.3365,46.654,0,52.511
15.269,0.44961,0.13734,-4.337,46.656,0,52.51
15.27,0.44958,0.13733,-4.3375,46.657,0,52.508
15.271,0.44954,0.13733,-4.3381,46.659,0,52.507
15.272,0.44951,0.13733,-4.3386,46.66,0,52.505
15.273,0.44948,0.13733,-4.3391,46.662,0,52.504
15.274,0.44945,0.13733,-4.3396,46.664,0,52.502
15.275,0.44942,0.13733,-4.3401,46.665,0,52.5
15.276,0.44939,0.13733,-4.3406,46.667,0,52.499
15.277,0.44936,0.13732,-4.3411,46.668,0,52.497
15.278,0.44934,0.13732,-4.3417,46.67,0,52.496
15.279,0.44931,0.13732,-4.3422,46.672,0,52.494
15.28,0.44928,0.13732,-4.3427,46.673,0,52.493
15.281,0.44925,0.13732,-4.3432,46.675,0,52.491
15.282,0.44923,0.13732,-4.3437,46.676,0,52.49
15.283,0.4492,0.13732,-4.3442,46.678,0,52.488
15.284,0.44917,0.13732,-4.3448,46.68,0,52.487
15.285,0.44915,0.13732,-4.3453,46.681,0,52.485
15.286,0.44912,0.13732,-4.3458,46.683,0,52.483
15.287,0.4491,0.13732,-4.3463,46.684,0,52.482
15.288,0.44907,0.13732,-4.3468,46.686,0,52.48
15.289,0.44904,0.13732,-4.3473,46.688,0,52.479
15.29,0.44902,0.13732,-4.3479,46.689,0,52.477
15.291,0.44899,0.13732,-4.3484,46.691,0,52.476
15.292,0.44897,0.13732,-4.3489,46.692,0,52.474
15.293,0.44894,0.13732,-4.3494,46.694,0,52.473
15.294,0.44892,0.13732,-4.3499,46.696,0,52.471
15.295,0.44889,0.13732,-4.3504,46.697,0,52.469
15.296,0.44887,0.13732,-4.351,46.699,0,52.468
